"","feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","tern1"
"1206","UniRef90_A0A0M9FK77","Group","KO-Old",-0.991221581656082,0.253118783856839,0.000289865455809604,"GroupKO-Old",0.00197281563953999,51,51,"KO-Old depleted gene families"
"1207","UniRef90_A0A0E9E3Q7","Group","KO-Old",-0.780260822204738,0.199261982555806,0.000290118520125865,"GroupKO-Old",0.00197290208218153,51,50,"KO-Old depleted gene families"
"1208","UniRef90_A0A0N0DPA2","Group","KO-Old",-0.666013510161783,0.170185445802892,0.000292204046705188,"GroupKO-Old",0.00198252063634554,51,50,"KO-Old depleted gene families"
"1212","UniRef90_A0A100CYC2","Group","KO-Old",-0.770348914698508,0.197005139837438,0.000295097007286242,"GroupKO-Old",0.00199732498490206,51,49,"KO-Old depleted gene families"
"1216","UniRef90_A0A0T9AJB0","Group","KO-Old",-0.811309731477967,0.207926186444986,0.000302912104955658,"GroupKO-Old",0.00204465670845069,51,49,"KO-Old depleted gene families"
"1221","UniRef90_UPI0005DCDDED","Group","KO-Old",-2.06992157120139,0.532190266212983,0.000314906756074081,"GroupKO-Old",0.00211691617842429,51,44,"KO-Old depleted gene families"
"1223","UniRef90_W1UFL2","Group","KO-Old",-1.22261950848631,0.314845563477509,0.000321041641543668,"GroupKO-Old",0.00215462779541327,51,48,"KO-Old depleted gene families"
"1226","UniRef90_A0A124BMY0","Group","KO-Old",-0.693401779856062,0.178802860453918,0.000326284827462624,"GroupKO-Old",0.00218445829022285,51,50,"KO-Old depleted gene families"
"1227","UniRef90_A0A0D0ZIG5","Group","KO-Old",-0.681066738348067,0.175732229272649,0.0003287578829158,"GroupKO-Old",0.00219918894328826,51,51,"KO-Old depleted gene families"
"1230","UniRef90_A0A1V2SPI9","Group","KO-Old",-0.641022896855135,0.165528011122767,0.000331834868234547,"GroupKO-Old",0.00221439073046273,51,50,"KO-Old depleted gene families"
"1234","UniRef90_A0A139PWN1","Group","KO-Old",-0.777852483138226,0.201027057824221,0.000335151443731042,"GroupKO-Old",0.00222927313625964,51,50,"KO-Old depleted gene families"
"1236","UniRef90_Q04MH8","Group","KO-Old",-0.643484329698442,0.166559811843317,0.000341460670153679,"GroupKO-Old",0.00226756406199142,51,50,"KO-Old depleted gene families"
"1237","UniRef90_F5WVN3","Group","KO-Old",-0.820079789301416,0.212573181994559,0.000347349222957474,"GroupKO-Old",0.00230480389816891,51,49,"KO-Old depleted gene families"
"1241","UniRef90_D5AJB4","Group","KO-Old",-0.665014435242454,0.17281959227802,0.000358108889761473,"GroupKO-Old",0.00236853969956662,51,50,"KO-Old depleted gene families"
"1242","UniRef90_UPI000230FBED","Group","KO-Old",-1.08190506335118,0.281247780134454,0.000359467909011643,"GroupKO-Old",0.00237561400738129,51,48,"KO-Old depleted gene families"
"1244","UniRef90_UPI0009910670","Group","KO-Old",-1.00397518295209,0.261150159375993,0.000362112978085703,"GroupKO-Old",0.00238924704511853,51,49,"KO-Old depleted gene families"
"1247","UniRef90_A0A0T8QJ91","Group","KO-Old",-0.673131667527218,0.17538950369272,0.000369485591267273,"GroupKO-Old",0.00243202705142083,51,49,"KO-Old depleted gene families"
"1249","UniRef90_A0A0U0K9F7","Group","KO-Old",-0.655238129354547,0.170888115700081,0.000373639236285241,"GroupKO-Old",0.00245472862202539,51,50,"KO-Old depleted gene families"
"1251","UniRef90_A0A0T7T3R9","Group","KO-Old",-1.00502508855063,0.262192170212822,0.000374968831545903,"GroupKO-Old",0.00245523474919019,51,51,"KO-Old depleted gene families"
"1252","UniRef90_M4YZL7","Group","KO-Old",-0.693930723076723,0.18103905074621,0.000375105308904056,"GroupKO-Old",0.00245523474919019,51,49,"KO-Old depleted gene families"
"1258","UniRef90_A0A150NK62","Group","KO-Old",-0.665645362746365,0.174083721827753,0.000386087120971224,"GroupKO-Old",0.00251908035686153,51,50,"KO-Old depleted gene families"
"1263","UniRef90_E6J0V2","Group","KO-Old",-0.764319771489562,0.200420827339516,0.000398357742379589,"GroupKO-Old",0.00258885221650963,51,51,"KO-Old depleted gene families"
"1267","UniRef90_A0A139PMG6","Group","KO-Old",-0.754585492559531,0.197993961598985,0.000401343823070605,"GroupKO-Old",0.00260002375671943,51,49,"KO-Old depleted gene families"
"1271","UniRef90_UPI0005E596FC","Group","KO-Old",-2.01397456479155,0.528665598264211,0.000403342727476972,"GroupKO-Old",0.00260757161934249,51,45,"KO-Old depleted gene families"
"1273","UniRef90_A0A0E9FFV9","Group","KO-Old",-1.02401376683165,0.269088054851833,0.000408407179648347,"GroupKO-Old",0.00263331196429979,51,49,"KO-Old depleted gene families"
"1274","UniRef90_F9PYN4","Group","KO-Old",-0.967861573965318,0.254355079097748,0.000408832606260613,"GroupKO-Old",0.00263398589653619,51,50,"KO-Old depleted gene families"
"1283","UniRef90_A0A0E2Q0L1","Group","KO-Old",-1.81249116464438,0.477339353261768,0.000419150791226901,"GroupKO-Old",0.00268151963709306,51,45,"KO-Old depleted gene families"
"1284","UniRef90_J0V6E8","Group","KO-Old",-0.907124722338547,0.238977076482884,0.000420709834773227,"GroupKO-Old",0.00268939744845689,51,48,"KO-Old depleted gene families"
"1289","UniRef90_A0A0T9HBL7","Group","KO-Old",-1.9748514052722,0.521692277662958,0.000434385210690875,"GroupKO-Old",0.00276402207818714,51,48,"KO-Old depleted gene families"
"1293","UniRef90_I0SVV0","Group","KO-Old",-0.649421920679805,0.171820561947119,0.000442228947737996,"GroupKO-Old",0.00280728167287971,51,50,"KO-Old depleted gene families"
"1294","UniRef90_A0A139QE67","Group","KO-Old",-0.72953387879426,0.193037266738672,0.000442791266162434,"GroupKO-Old",0.00280867906697161,51,49,"KO-Old depleted gene families"
"1297","UniRef90_W1XYD2","Group","KO-Old",-1.48066675188596,0.392518614769235,0.000452443202417705,"GroupKO-Old",0.00286326430643371,51,47,"KO-Old depleted gene families"
"1299","UniRef90_E7S8Q5","Group","KO-Old",-0.703110086567239,0.186446177380759,0.000453981070139275,"GroupKO-Old",0.00286884510010766,51,49,"KO-Old depleted gene families"
"1300","UniRef90_A0A0T9ALM1","Group","KO-Old",-0.946983390141259,0.251158146684669,0.000454886816854963,"GroupKO-Old",0.00287208537903503,51,48,"KO-Old depleted gene families"
"1301","UniRef90_A8AZL0","Group","KO-Old",-0.882970738414887,0.234294466037111,0.000457449668536626,"GroupKO-Old",0.00288604679427258,51,50,"KO-Old depleted gene families"
"1304","UniRef90_A0A2X4S2Y3","Group","KO-Old",-0.71539129691944,0.190189526616262,0.000467628960731442,"GroupKO-Old",0.00294348045221141,51,50,"KO-Old depleted gene families"
"1305","UniRef90_A0A0T9GY00","Group","KO-Old",-0.77595034272649,0.206326969211313,0.000468612931158694,"GroupKO-Old",0.00294741374632227,51,51,"KO-Old depleted gene families"
"1311","UniRef90_A0A139PQP0","Group","KO-Old",-1.78772371895655,0.476325658268199,0.000479698323898213,"GroupKO-Old",0.00299875387856552,51,46,"KO-Old depleted gene families"
"1314","UniRef90_A0A139MII9","Group","KO-Old",-0.649635558307928,0.173168572241592,0.000482190442785265,"GroupKO-Old",0.00301203893027508,51,50,"KO-Old depleted gene families"
"1316","UniRef90_F9P9I6","Group","KO-Old",-0.757921315372764,0.202091910322282,0.00048379470940325,"GroupKO-Old",0.00301746730606526,51,49,"KO-Old depleted gene families"
"1317","UniRef90_J0VDL5","Group","KO-Old",-2.53113828099423,0.67525454241361,0.000486705715699998,"GroupKO-Old",0.00303331853793894,51,43,"KO-Old depleted gene families"
"1319","UniRef90_E7S956","Group","KO-Old",-0.619065236176485,0.165391280954516,0.000494800053674482,"GroupKO-Old",0.00307908934083408,51,50,"KO-Old depleted gene families"
"1321","UniRef90_A0A2X4K591","Group","KO-Old",-0.879932439176076,0.235300119151873,0.000500001319862164,"GroupKO-Old",0.00310674552114205,51,50,"KO-Old depleted gene families"
"1323","UniRef90_A0A359YH68","Group","KO-Old",-0.793098290915491,0.212344918322823,0.00050718683081808,"GroupKO-Old",0.00314360092677344,51,50,"KO-Old depleted gene families"
"1324","UniRef90_G5JTY8","Group","KO-Old",-0.979687205037092,0.262315002109069,0.000507464818223052,"GroupKO-Old",0.00314360092677344,51,49,"KO-Old depleted gene families"
"1325","UniRef90_T0TMF9","Group","KO-Old",-0.728967626334037,0.195183347612654,0.000507449173744828,"GroupKO-Old",0.00314360092677344,51,49,"KO-Old depleted gene families"
"1329","UniRef90_UPI000991159D","Group","KO-Old",-0.675939128806991,0.181227337657435,0.000515262916264472,"GroupKO-Old",0.00318230099074401,51,50,"KO-Old depleted gene families"
"1330","UniRef90_A0A0E4H455","Group","KO-Old",-1.62409497670509,0.435642176250076,0.000518006321940588,"GroupKO-Old",0.0031944371829364,51,47,"KO-Old depleted gene families"
"1332","UniRef90_A0A380KYL7","Group","KO-Old",-0.734768860510001,0.197352428727661,0.000525846627681368,"GroupKO-Old",0.0032403521921987,51,49,"KO-Old depleted gene families"
"1333","UniRef90_A0A0T8QWW5","Group","KO-Old",-0.594749173927687,0.159867982067889,0.000530488997251803,"GroupKO-Old",0.00326650689380555,51,50,"KO-Old depleted gene families"
"1334","UniRef90_A0A0E2IUZ2","Group","KO-Old",-0.718178119983349,0.193076728404771,0.000531462513224757,"GroupKO-Old",0.00327004820730795,51,50,"KO-Old depleted gene families"
"1341","UniRef90_A0A123T315","Group","KO-Old",-0.791117771513383,0.213137997273392,0.000544409508518809,"GroupKO-Old",0.003332224642746,51,51,"KO-Old depleted gene families"
"1342","UniRef90_A0A0T9FLB8","Group","KO-Old",-0.763726770276349,0.205793522116982,0.000545459731233708,"GroupKO-Old",0.00333616503276175,51,50,"KO-Old depleted gene families"
"1344","UniRef90_I7L8P9","Group","KO-Old",-0.909711350993451,0.245193158289414,0.000547040213183947,"GroupKO-Old",0.00334029125612439,51,49,"KO-Old depleted gene families"
"1347","UniRef90_W1UT94","Group","KO-Old",-0.766125637213756,0.20669933522156,0.000553260533206707,"GroupKO-Old",0.00337131585490768,51,48,"KO-Old depleted gene families"
"1348","UniRef90_P65239","Group","KO-Old",-0.759364360612151,0.204963117555425,0.000555949170528738,"GroupKO-Old",0.00338355246235409,51,50,"KO-Old depleted gene families"
"1350","UniRef90_A0A150NT54","Group","KO-Old",-0.993166989487001,0.268166215724108,0.000558211840799616,"GroupKO-Old",0.00339302132006903,51,49,"KO-Old depleted gene families"
"1353","UniRef90_A0A0E9GAG0","Group","KO-Old",-0.745793148554075,0.201662906037575,0.000567353741124905,"GroupKO-Old",0.00344186216345397,51,50,"KO-Old depleted gene families"
"1354","UniRef90_A0A264S2Y1","Group","KO-Old",-1.18260045472083,0.31986155999672,0.000569068019990919,"GroupKO-Old",0.00344971219208675,51,50,"KO-Old depleted gene families"
"1355","UniRef90_A0A0T9AHQ4","Group","KO-Old",-0.904641537421356,0.244855336412316,0.000573642213318679,"GroupKO-Old",0.00347487475049426,51,51,"KO-Old depleted gene families"
"1357","UniRef90_Q831A5","Group","KO-Old",-2.05694035983929,0.557150301361338,0.000578376801462184,"GroupKO-Old",0.00349839114694297,51,42,"KO-Old depleted gene families"
"1362","UniRef90_A0A0U0K9I6","Group","KO-Old",-0.604535943818821,0.164089581890028,0.000592103365827253,"GroupKO-Old",0.00356827050419243,51,50,"KO-Old depleted gene families"
"1365","UniRef90_A0A0N0DPY6","Group","KO-Old",-0.811093645376208,0.220442838367227,0.000600802378609109,"GroupKO-Old",0.00361009218420466,51,49,"KO-Old depleted gene families"
"1366","UniRef90_A0A139P8N9","Group","KO-Old",-0.917403520011926,0.249331219289712,0.000600667288118608,"GroupKO-Old",0.00361009218420466,51,50,"KO-Old depleted gene families"
"1368","UniRef90_A0A2X0W8A1","Group","KO-Old",-1.10215464684485,0.300022699395821,0.000611501687782425,"GroupKO-Old",0.00366901012669455,51,49,"KO-Old depleted gene families"
"1370","UniRef90_J0V8T6","Group","KO-Old",-0.573355762506732,0.156269538823286,0.000620010161675151,"GroupKO-Old",0.00371192079287355,51,50,"KO-Old depleted gene families"
"1375","UniRef90_A0A0U0K625","Group","KO-Old",-0.958517466780561,0.26149869338837,0.000626706201340131,"GroupKO-Old",0.0037410941822544,51,48,"KO-Old depleted gene families"
"1376","UniRef90_A0A0M4G5E5","Group","KO-Old",-0.658988235722644,0.18006423808661,0.000637703250520494,"GroupKO-Old",0.00380121153251432,51,50,"KO-Old depleted gene families"
"1378","UniRef90_A0A0A6S021","Group","KO-Old",-2.76985064803104,0.756962886336454,0.00063881860317231,"GroupKO-Old",0.00380334746295504,51,41,"KO-Old depleted gene families"
"1379","UniRef90_R3GYZ1","Group","KO-Old",-2.80781232782603,0.767355683829236,0.000638988322540814,"GroupKO-Old",0.00380334746295504,51,39,"KO-Old depleted gene families"
"1381","UniRef90_T1ZBY4","Group","KO-Old",-0.716728435159226,0.196215450495046,0.000651326290919009,"GroupKO-Old",0.00387117030837308,51,49,"KO-Old depleted gene families"
"1384","UniRef90_A0A0T8AAH7","Group","KO-Old",-0.951040917144631,0.260600879225799,0.000657959763289878,"GroupKO-Old",0.00389930233724427,51,48,"KO-Old depleted gene families"
"1385","UniRef90_B6CEE9","Group","KO-Old",-0.746501313121653,0.204553235478126,0.000657944748852425,"GroupKO-Old",0.00389930233724427,51,50,"KO-Old depleted gene families"
"1390","UniRef90_A0A150NWW9","Group","KO-Old",-0.705474144381999,0.193591075214185,0.000668535633954389,"GroupKO-Old",0.00394772696654505,51,50,"KO-Old depleted gene families"
"1391","UniRef90_A0A0Y1ZDJ5","Group","KO-Old",-2.446771102498,0.671824074723201,0.000672926036523894,"GroupKO-Old",0.0039707957640461,51,43,"KO-Old depleted gene families"
"1393","UniRef90_D5H1L5","Group","KO-Old",-1.44495579854156,0.397118507532646,0.000679840242235474,"GroupKO-Old",0.00400583539717787,51,49,"KO-Old depleted gene families"
"1397","UniRef90_G6ENL5","Group","KO-Old",-0.924479892849453,0.254721878962372,0.000699067659159189,"GroupKO-Old",0.00410733525152371,51,49,"KO-Old depleted gene families"
"1400","UniRef90_A0A209RBM3","Group","KO-Old",-0.701239916556287,0.193315211157324,0.000703146099065112,"GroupKO-Old",0.0041241146877567,51,51,"KO-Old depleted gene families"
"1402","UniRef90_A0A0E2J530","Group","KO-Old",-0.615864867112655,0.169937081494257,0.000710328460996673,"GroupKO-Old",0.00415861341502189,51,51,"KO-Old depleted gene families"
"1403","UniRef90_J1P134","Group","KO-Old",-0.844474656266166,0.233102168691128,0.000713140868298857,"GroupKO-Old",0.00417210281325518,51,48,"KO-Old depleted gene families"
"1404","UniRef90_A0A0T7T678","Group","KO-Old",-0.676132220633454,0.186701810296059,0.000715967153944516,"GroupKO-Old",0.00418565413075255,51,49,"KO-Old depleted gene families"
"1405","UniRef90_R0P0X1","Group","KO-Old",-0.669958504571928,0.18507888500352,0.000719433541055082,"GroupKO-Old",0.00420292562632037,51,50,"KO-Old depleted gene families"
"1407","UniRef90_E8K7S7","Group","KO-Old",-3.99418330254642,1.10361849749554,0.000720918004398917,"GroupKO-Old",0.00420561121542737,51,42,"KO-Old depleted gene families"
"1408","UniRef90_W1U109","Group","KO-Old",-0.721127388622546,0.19930687451672,0.00072308237892427,"GroupKO-Old",0.00421524159531989,51,50,"KO-Old depleted gene families"
"1409","UniRef90_UPI0005E433F9","Group","KO-Old",-2.08832005291724,0.577486036434977,0.000727346280004884,"GroupKO-Old",0.00423708890438615,51,45,"KO-Old depleted gene families"
"1411","UniRef90_A0A0F7Y8K5","Group","KO-Old",-0.635830424075965,0.17589254643211,0.00073030373469893,"GroupKO-Old",0.00424828706903531,51,49,"KO-Old depleted gene families"
"1413","UniRef90_UPI0005DC3D2F","Group","KO-Old",-1.79616585694688,0.496989229326131,0.000732035230179871,"GroupKO-Old",0.00425261544790496,51,47,"KO-Old depleted gene families"
"1414","UniRef90_UPI00099DED98","Group","KO-Old",-2.02229999031423,0.559581487867023,0.000732351412299877,"GroupKO-Old",0.00425261544790496,51,43,"KO-Old depleted gene families"
"1415","UniRef90_A0A139NQ11","Group","KO-Old",-0.657741906326672,0.182024027478038,0.000733370387035296,"GroupKO-Old",0.00425406652776375,51,50,"KO-Old depleted gene families"
"1423","UniRef90_UPI00061C0197","Group","KO-Old",-1.75526709219309,0.486731088651441,0.000749570177349404,"GroupKO-Old",0.00432359242142228,51,46,"KO-Old depleted gene families"
"1429","UniRef90_A0A0T7T4X6","Group","KO-Old",-0.602198260512495,0.167308548929497,0.000765317171346494,"GroupKO-Old",0.00439588757341639,51,50,"KO-Old depleted gene families"
"1430","UniRef90_A0A2X4AXD1","Group","KO-Old",-0.852505249669419,0.236956242681875,0.000768996883547646,"GroupKO-Old",0.0044139345595518,51,49,"KO-Old depleted gene families"
"1431","UniRef90_P0C0D6","Group","KO-Old",-0.888195010027132,0.246938988615454,0.000771111590481361,"GroupKO-Old",0.00442297968879875,51,49,"KO-Old depleted gene families"
"1439","UniRef90_UPI0005DCEC28","Group","KO-Old",-1.7506696605027,0.488032534202649,0.000793733412709924,"GroupKO-Old",0.00452742449723631,51,46,"KO-Old depleted gene families"
"1441","UniRef90_K9JIQ6","Group","KO-Old",-1.4079678641059,0.392626925041025,0.000796549003605308,"GroupKO-Old",0.00453403205380885,51,42,"KO-Old depleted gene families"
"1443","UniRef90_A0A0H3MUC1","Group","KO-Old",-0.840201529987844,0.234398336207375,0.000800184965429815,"GroupKO-Old",0.00455157186157167,51,49,"KO-Old depleted gene families"
"1449","UniRef90_A8AU87","Group","KO-Old",-0.664116112337783,0.185578209427199,0.00081440998627796,"GroupKO-Old",0.00461330377320186,51,50,"KO-Old depleted gene families"
"1450","UniRef90_W1U6T5","Group","KO-Old",-2.65178559728312,0.741276582275062,0.000817614925166141,"GroupKO-Old",0.00462826434880254,51,43,"KO-Old depleted gene families"
"1453","UniRef90_A0A139RGZ5","Group","KO-Old",-0.633958798529414,0.177611292440009,0.000837367335703862,"GroupKO-Old",0.00473028980829821,51,49,"KO-Old depleted gene families"
"1458","UniRef90_UPI000990EA34","Group","KO-Old",-1.16458884003638,0.326884906429128,0.000854273586832266,"GroupKO-Old",0.00480924389624091,51,49,"KO-Old depleted gene families"
"1461","UniRef90_A5M9U8","Group","KO-Old",-0.761582596715445,0.213910651609935,0.00086044383948088,"GroupKO-Old",0.00483403356225809,51,49,"KO-Old depleted gene families"
"1470","UniRef90_A0A0D6J729","Group","KO-Old",-1.94142253550912,0.547760335824574,0.000902586443494105,"GroupKO-Old",0.00503332465376162,51,43,"KO-Old depleted gene families"
"1471","UniRef90_Q8DQI3","Group","KO-Old",-0.659808798719792,0.186162445123258,0.000902662511005983,"GroupKO-Old",0.00503332465376162,51,51,"KO-Old depleted gene families"
"1472","UniRef90_UPI00067C6EE9","Group","KO-Old",-1.94142253550912,0.547760335824574,0.000902586443494105,"GroupKO-Old",0.00503332465376162,51,43,"KO-Old depleted gene families"
"1474","UniRef90_A0A116Q7Z1","Group","KO-Old",-0.645897795130184,0.182515497592281,0.000917329898739998,"GroupKO-Old",0.00510817083368921,51,49,"KO-Old depleted gene families"
"1475","UniRef90_UPI0005E5B4AB","Group","KO-Old",-1.9432519317599,0.549201911410349,0.000918825514100039,"GroupKO-Old",0.00511303038625974,51,43,"KO-Old depleted gene families"
"1478","UniRef90_A0A1X1GJD9","Group","KO-Old",-0.531600302316779,0.150398719825774,0.000929062237464329,"GroupKO-Old",0.00515950124838107,51,51,"KO-Old depleted gene families"
"1480","UniRef90_UPI0005E28D57","Group","KO-Old",-0.822834513986017,0.232988888723822,0.000937299426553415,"GroupKO-Old",0.00519821195483137,51,48,"KO-Old depleted gene families"
"1481","UniRef90_UPI000B5900DD","Group","KO-Old",-0.646186142657947,0.182991689279579,0.000938459578742337,"GroupKO-Old",0.00520113181790486,51,50,"KO-Old depleted gene families"
"1483","UniRef90_UPI00083D5F0C","Group","KO-Old",-0.70718179760733,0.200519962539117,0.000951110618339083,"GroupKO-Old",0.00526413752887876,51,50,"KO-Old depleted gene families"
"1485","UniRef90_UPI000CF467C9","Group","KO-Old",-0.760942487848304,0.216016335814329,0.000962870314902593,"GroupKO-Old",0.0053220468314616,51,50,"KO-Old depleted gene families"
"1488","UniRef90_UPI000423B071","Group","KO-Old",-0.64885042125817,0.184281400422358,0.000967582558461944,"GroupKO-Old",0.00533776787102665,51,50,"KO-Old depleted gene families"
"1491","UniRef90_A0A139N960","Group","KO-Old",-0.845097924118615,0.240443344269624,0.000985685500962915,"GroupKO-Old",0.00542622843186024,51,49,"KO-Old depleted gene families"
"1492","UniRef90_A0A0T9H8A1","Group","KO-Old",-0.708635659588105,0.201716750958558,0.000990757794321189,"GroupKO-Old",0.00545049596232461,51,49,"KO-Old depleted gene families"
"1500","UniRef90_Q04JH9","Group","KO-Old",-0.647131392978521,0.18478050704804,0.0010232647434316,"GroupKO-Old",0.00559930467605774,51,50,"KO-Old depleted gene families"
"1510","UniRef90_UPI0007BE9846","Group","KO-Old",-1.13322816791536,0.325081460623245,0.00107358955235748,"GroupKO-Old",0.00583577685149018,51,51,"KO-Old depleted gene families"
"1512","UniRef90_A0A380K6W3","Group","KO-Old",-0.600860070394626,0.172534265039839,0.00108454768748884,"GroupKO-Old",0.00587976711949033,51,49,"KO-Old depleted gene families"
"1513","UniRef90_A3CN72","Group","KO-Old",-0.624076306032493,0.179174313827985,0.00108290090711021,"GroupKO-Old",0.00587976711949033,51,50,"KO-Old depleted gene families"
"1517","UniRef90_W1VBL5","Group","KO-Old",-1.04986513429122,0.301779909796087,0.00109631974041573,"GroupKO-Old",0.00593408906833102,51,48,"KO-Old depleted gene families"
"1520","UniRef90_A0A1C3ST00","Group","KO-Old",-2.30237851161168,0.662169583120696,0.00110246342527871,"GroupKO-Old",0.00595330249650504,51,51,"KO-Old depleted gene families"
"1521","UniRef90_A4VSH9","Group","KO-Old",-0.929557423756104,0.267363067053448,0.00110331777883123,"GroupKO-Old",0.00595399890114842,51,48,"KO-Old depleted gene families"
"1523","UniRef90_Q97QK5","Group","KO-Old",-0.626923440406134,0.180400042896097,0.00110847726547397,"GroupKO-Old",0.005970606098615,51,50,"KO-Old depleted gene families"
"1524","UniRef90_U2KG74","Group","KO-Old",-0.856218031839914,0.246382759030606,0.00110857744813466,"GroupKO-Old",0.005970606098615,51,49,"KO-Old depleted gene families"
"1526","UniRef90_Q8DW97","Group","KO-Old",-1.05930283139635,0.305047227389105,0.00111703228948326,"GroupKO-Old",0.00600825755706328,51,51,"KO-Old depleted gene families"
"1527","UniRef90_UPI0009912903","Group","KO-Old",-0.735085618506785,0.211823290238571,0.00112468697112778,"GroupKO-Old",0.00604546866995206,51,49,"KO-Old depleted gene families"
"1530","UniRef90_A0A2C9XME7","Group","KO-Old",-2.49574434243616,0.720525622859952,0.00114648958653242,"GroupKO-Old",0.00615057942892685,51,44,"KO-Old depleted gene families"
"1545","UniRef90_E9FEI3","Group","KO-Old",-0.69190469430113,0.20071864779189,0.00120422500357936,"GroupKO-Old",0.00639759147532647,51,50,"KO-Old depleted gene families"
"1548","UniRef90_A0A0T7T4Z7","Group","KO-Old",-0.572833928557086,0.166565067829077,0.00123308341191666,"GroupKO-Old",0.00653820971899999,51,51,"KO-Old depleted gene families"
"1549","UniRef90_UPI0003723081","Group","KO-Old",-0.626959360543233,0.182363153537068,0.00123718722333641,"GroupKO-Old",0.00655573449266961,51,49,"KO-Old depleted gene families"
"1552","UniRef90_UPI00077941E4","Group","KO-Old",-0.558244079822481,0.16264950892723,0.00125841932150298,"GroupKO-Old",0.00665535166939206,51,50,"KO-Old depleted gene families"
"1558","UniRef90_Q8DRP0","Group","KO-Old",-0.741422455837406,0.216304147461917,0.00127520613392085,"GroupKO-Old",0.00672181654462723,51,50,"KO-Old depleted gene families"
"1559","UniRef90_A0A0T8TIS7","Group","KO-Old",-1.27370380273027,0.371656679416998,0.00127740900549534,"GroupKO-Old",0.00672487742202926,51,48,"KO-Old depleted gene families"
"1560","UniRef90_A0A0U0L4H4","Group","KO-Old",-0.741133676298528,0.216268878923376,0.00127811997787106,"GroupKO-Old",0.00672487742202926,51,50,"KO-Old depleted gene families"
"1561","UniRef90_A0A139RB01","Group","KO-Old",-0.667308904764168,0.194758727249027,0.0012802719245222,"GroupKO-Old",0.00672718985200435,51,51,"KO-Old depleted gene families"
"1562","UniRef90_I2NLA5","Group","KO-Old",-0.907581963662975,0.26489941100501,0.00128101824301691,"GroupKO-Old",0.00672718985200435,51,49,"KO-Old depleted gene families"
"1564","UniRef90_UPI0009A7A41E","Group","KO-Old",-0.569470990171053,0.166344263568703,0.00129118531218101,"GroupKO-Old",0.00677624619078115,51,50,"KO-Old depleted gene families"
"1565","UniRef90_A0A0Z8M777","Group","KO-Old",-0.520849853131019,0.152204888456235,0.00129657335676607,"GroupKO-Old",0.00680017515165232,51,50,"KO-Old depleted gene families"
"1567","UniRef90_UPI0009A230E2","Group","KO-Old",-0.676853830133456,0.197960762860043,0.00130766423780484,"GroupKO-Old",0.00684959034071608,51,49,"KO-Old depleted gene families"
"1568","UniRef90_A0A239T1Z5","Group","KO-Old",-0.62935563298709,0.184084283166063,0.00130876389915615,"GroupKO-Old",0.00685097837007252,51,49,"KO-Old depleted gene families"
"1570","UniRef90_A0A0Z8EUA8","Group","KO-Old",-0.610084805793529,0.178591929716242,0.00131942134150174,"GroupKO-Old",0.00689656666478588,51,50,"KO-Old depleted gene families"
"1572","UniRef90_A0A150NWW3","Group","KO-Old",-0.577245821609425,0.169202786791662,0.00133704110353718,"GroupKO-Old",0.00697675357777061,51,50,"KO-Old depleted gene families"
"1573","UniRef90_UPI0007E480D4","Group","KO-Old",-0.879168291446217,0.257686199505061,0.00133619187282107,"GroupKO-Old",0.00697675357777061,51,48,"KO-Old depleted gene families"
"1576","UniRef90_A0A0E9G8L4","Group","KO-Old",-1.30702108940073,0.383314122575502,0.0013440048674619,"GroupKO-Old",0.00699974108637518,51,47,"KO-Old depleted gene families"
"1577","UniRef90_D5AFD7","Group","KO-Old",-0.559860432388694,0.164235761625642,0.00134759052333425,"GroupKO-Old",0.00701396513349874,51,50,"KO-Old depleted gene families"
"1579","UniRef90_A0A150NG95","Group","KO-Old",-0.763235723597855,0.223933339300849,0.00134982895324665,"GroupKO-Old",0.00701517429081433,51,49,"KO-Old depleted gene families"
"1582","UniRef90_UPI000CF3AD0D","Group","KO-Old",-0.759186518677865,0.22286097661777,0.00135684825111237,"GroupKO-Old",0.00703982961133394,51,49,"KO-Old depleted gene families"
"1586","UniRef90_UPI00099BBF84","Group","KO-Old",-0.985239842081598,0.289807804360653,0.00138462339502566,"GroupKO-Old",0.00716581893213783,51,49,"KO-Old depleted gene families"
"1587","UniRef90_A8AXN4","Group","KO-Old",-0.591447583837243,0.173992827250975,0.00138611512074339,"GroupKO-Old",0.00716901884754993,51,50,"KO-Old depleted gene families"
"1588","UniRef90_A0A0T8QZF0","Group","KO-Old",-0.748994686746783,0.220458922606757,0.00139356230414612,"GroupKO-Old",0.00720299709850842,51,50,"KO-Old depleted gene families"
"1590","UniRef90_A0A150NT29","Group","KO-Old",-0.766456330655815,0.225856236327707,0.00140946114996838,"GroupKO-Old",0.00727601076662922,51,50,"KO-Old depleted gene families"
"1591","UniRef90_A0A1Q8E8Z7","Group","KO-Old",-0.67569474332187,0.199227632336618,0.00141767871778253,"GroupKO-Old",0.00731383212794407,51,50,"KO-Old depleted gene families"
"1593","UniRef90_B5E4P1","Group","KO-Old",-0.786696201263317,0.232118029335419,0.00142751384453282,"GroupKO-Old",0.00735532557183011,51,49,"KO-Old depleted gene families"
"1596","UniRef90_A0A0T8AD76","Group","KO-Old",-0.811585996311996,0.239597158239134,0.00143552400639413,"GroupKO-Old",0.00737919901573806,51,50,"KO-Old depleted gene families"
